"","","date","region","HFR"
"2771",2771,"2021-01-04","midlands",0.314102564102564
"2772",2772,"2021-01-04","north_east_and_yorkshire",0.299595141700405
"2773",2773,"2021-01-04","north_west",0.249158249158249
"2774",2774,"2021-01-04","south_east",0.288848263254113
"2775",2775,"2021-01-04","south_west",0.294964028776978
"2776",2776,"2021-01-05","east_of_england",0.298165137614679
"2777",2777,"2021-01-05","london",0.248951048951049
"2778",2778,"2021-01-05","midlands",0.297786720321932
"2779",2779,"2021-01-05","north_east_and_yorkshire",0.284810126582278
"2780",2780,"2021-01-05","north_west",0.246666666666667
"2781",2781,"2021-01-05","south_east",0.287619047619048
"2782",2782,"2021-01-05","south_west",0.321212121212121
"2783",2783,"2021-01-06","east_of_england",0.304545454545455
"2784",2784,"2021-01-06","london",0.212048192771084
"2785",2785,"2021-01-06","midlands",0.31015037593985
"2786",2786,"2021-01-06","north_east_and_yorkshire",0.286689419795222
"2787",2787,"2021-01-06","north_west",0.261829652996845
"2788",2788,"2021-01-06","south_east",0.325884543761639
"2789",2789,"2021-01-06","south_west",0.349693251533742
"2790",2790,"2021-01-07","east_of_england",0.286746987951807
"2791",2791,"2021-01-07","london",0.193905817174515
"2792",2792,"2021-01-07","midlands",0.311233885819521
"2793",2793,"2021-01-07","north_east_and_yorkshire",0.212765957446809
"2794",2794,"2021-01-07","north_west",0.243243243243243
"2795",2795,"2021-01-07","south_east",0.293203883495146
"2796",2796,"2021-01-07","south_west",0.259036144578313
"2797",2797,"2021-01-08","east_of_england",0.286885245901639
"2798",2798,"2021-01-08","london",0.229711141678129
"2799",2799,"2021-01-08","midlands",0.305454545454545
"2800",2800,"2021-01-08","north_east_and_yorkshire",0.272727272727273
"2801",2801,"2021-01-08","north_west",0.272189349112426
"2802",2802,"2021-01-08","south_east",0.349036402569593
"2803",2803,"2021-01-08","south_west",0.331395348837209
"2804",2804,"2021-01-09","east_of_england",0.32512315270936
"2805",2805,"2021-01-09","london",0.201219512195122
"2806",2806,"2021-01-09","midlands",0.304780876494024
"2807",2807,"2021-01-09","north_east_and_yorkshire",0.286689419795222
"2808",2808,"2021-01-09","north_west",0.225308641975309
"2809",2809,"2021-01-09","south_east",0.313840155945419
"2810",2810,"2021-01-09","south_west",0.305389221556886
"2811",2811,"2021-01-10","east_of_england",0.345864661654135
"2812",2812,"2021-01-10","london",0.244408945686901
"2813",2813,"2021-01-10","midlands",0.282097649186257
"2814",2814,"2021-01-10","north_east_and_yorkshire",0.279742765273312
"2815",2815,"2021-01-10","north_west",0.292161520190024
"2816",2816,"2021-01-10","south_east",0.267857142857143
"2817",2817,"2021-01-10","south_west",0.270408163265306
"2818",2818,"2021-01-11","east_of_england",0.275510204081633
"2819",2819,"2021-01-11","london",0.252663622526636
"2820",2820,"2021-01-11","midlands",0.247508305647841
"2821",2821,"2021-01-11","north_east_and_yorkshire",0.235135135135135
"2822",2822,"2021-01-11","north_west",0.26775956284153
"2823",2823,"2021-01-11","south_east",0.330561330561331
"2824",2824,"2021-01-11","south_west",0.320224719101124
"2825",2825,"2021-01-12","east_of_england",0.337053571428571
"2826",2826,"2021-01-12","london",0.206896551724138
"2827",2827,"2021-01-12","midlands",0.3014440433213
"2828",2828,"2021-01-12","north_east_and_yorkshire",0.239316239316239
"2829",2829,"2021-01-12","north_west",0.258454106280193
"2830",2830,"2021-01-12","south_east",0.32648401826484
"2831",2831,"2021-01-12","south_west",0.312217194570136
"2832",2832,"2021-01-13","east_of_england",0.308707124010554
"2833",2833,"2021-01-13","london",0.191176470588235
"2834",2834,"2021-01-13","midlands",0.29097605893186
"2835",2835,"2021-01-13","north_east_and_yorkshire",0.216393442622951
"2836",2836,"2021-01-13","north_west",0.239473684210526
"2837",2837,"2021-01-13","south_east",0.322175732217573
"2838",2838,"2021-01-13","south_west",0.261083743842365
"2839",2839,"2021-01-14","east_of_england",0.350769230769231
"2840",2840,"2021-01-14","london",0.22792937399679
"2841",2841,"2021-01-14","midlands",0.296
"2842",2842,"2021-01-14","north_east_and_yorkshire",0.278481012658228
"2843",2843,"2021-01-14","north_west",0.264150943396226
"2844",2844,"2021-01-14","south_east",0.273972602739726
"2845",2845,"2021-01-14","south_west",0.26775956284153
"2846",2846,"2021-01-15","east_of_england",0.398713826366559
"2847",2847,"2021-01-15","london",0.227758007117438
"2848",2848,"2021-01-15","midlands",0.310699588477366
"2849",2849,"2021-01-15","north_east_and_yorkshire",0.327526132404181
"2850",2850,"2021-01-15","north_west",0.253687315634218
"2851",2851,"2021-01-15","south_east",0.319327731092437
"2852",2852,"2021-01-15","south_west",0.208092485549133
"2853",2853,"2021-01-16","east_of_england",0.366666666666667
"2854",2854,"2021-01-16","london",0.231751824817518
"2855",2855,"2021-01-16","midlands",0.307240704500978
"2856",2856,"2021-01-16","north_east_and_yorkshire",0.251533742331288
"2857",2857,"2021-01-16","north_west",0.240654205607477
"2858",2858,"2021-01-16","south_east",0.322077922077922
"2859",2859,"2021-01-16","south_west",0.348101265822785
"2860",2860,"2021-01-17","east_of_england",0.317365269461078
"2861",2861,"2021-01-17","london",0.219081272084806
"2862",2862,"2021-01-17","midlands",0.310734463276836
"2863",2863,"2021-01-17","north_east_and_yorkshire",0.290858725761773
"2864",2864,"2021-01-17","north_west",0.270557029177719
"2865",2865,"2021-01-17","south_east",0.363636363636364
"2866",2866,"2021-01-17","south_west",0.337278106508876
"2867",2867,"2021-01-18","east_of_england",0.297752808988764
"2868",2868,"2021-01-18","london",0.252631578947368
"2869",2869,"2021-01-18","midlands",0.331569664902998
"2870",2870,"2021-01-18","north_east_and_yorkshire",0.260387811634349
"2871",2871,"2021-01-18","north_west",0.311572700296736
"2872",2872,"2021-01-18","south_east",0.331670822942643
"2873",2873,"2021-01-18","south_west",0.314465408805031
"2874",2874,"2021-01-19","east_of_england",0.305785123966942
"2875",2875,"2021-01-19","london",0.196581196581197
"2876",2876,"2021-01-19","midlands",0.283422459893048
"2877",2877,"2021-01-19","north_east_and_yorkshire",0.265822784810127
"2878",2878,"2021-01-19","north_west",0.236040609137056
"2879",2879,"2021-01-19","south_east",0.278301886792453
"2880",2880,"2021-01-19","south_west",0.321678321678322
"2881",2881,"2021-01-20","east_of_england",0.326923076923077
"2882",2882,"2021-01-20","london",0.188571428571429
"2883",2883,"2021-01-20","midlands",0.321011673151751
"2884",2884,"2021-01-20","north_east_and_yorkshire",0.253246753246753
"2885",2885,"2021-01-20","north_west",0.205797101449275
"2886",2886,"2021-01-20","south_east",0.239506172839506
"2887",2887,"2021-01-20","south_west",0.374193548387097
"2888",2888,"2021-01-21","east_of_england",0.276729559748428
"2889",2889,"2021-01-21","london",0.205374280230326
"2890",2890,"2021-01-21","midlands",0.292181069958848
"2891",2891,"2021-01-21","north_east_and_yorkshire",0.23841059602649
"2892",2892,"2021-01-21","north_west",0.302593659942363
"2893",2893,"2021-01-21","south_east",0.239782016348774
"2894",2894,"2021-01-21","south_west",0.206106870229008
"2895",2895,"2021-01-22","east_of_england",0.273927392739274
"2896",2896,"2021-01-22","london",0.161572052401747
"2897",2897,"2021-01-22","midlands",0.279342723004695
"2898",2898,"2021-01-22","north_east_and_yorkshire",0.204819277108434
"2899",2899,"2021-01-22","north_west",0.277945619335347
"2900",2900,"2021-01-22","south_east",0.29971181556196
"2901",2901,"2021-01-22","south_west",0.269230769230769
"2902",2902,"2021-01-23","east_of_england",0.3125
"2903",2903,"2021-01-23","london",0.171428571428571
"2904",2904,"2021-01-23","midlands",0.294906166219839
"2905",2905,"2021-01-23","north_east_and_yorkshire",0.215139442231076
"2906",2906,"2021-01-23","north_west",0.264900662251656
"2907",2907,"2021-01-23","south_east",0.257668711656442
"2908",2908,"2021-01-23","south_west",0.262773722627737
"2909",2909,"2021-01-24","east_of_england",0.285211267605634
"2910",2910,"2021-01-24","london",0.185567010309278
"2911",2911,"2021-01-24","midlands",0.28433734939759
"2912",2912,"2021-01-24","north_east_and_yorkshire",0.248148148148148
"2913",2913,"2021-01-24","north_west",0.262295081967213
"2914",2914,"2021-01-24","south_east",0.303921568627451
"2915",2915,"2021-01-24","south_west",0.262068965517241
"2916",2916,"2021-01-25","east_of_england",0.307086614173228
"2917",2917,"2021-01-25","london",0.186991869918699
"2918",2918,"2021-01-25","midlands",0.280205655526992
"2919",2919,"2021-01-25","north_east_and_yorkshire",0.227272727272727
"2920",2920,"2021-01-25","north_west",0.244444444444444
"2921",2921,"2021-01-25","south_east",0.237785016286645
"2922",2922,"2021-01-25","south_west",0.251851851851852
"2923",2923,"2021-01-26","east_of_england",0.252830188679245
"2924",2924,"2021-01-26","london",0.209770114942529
"2925",2925,"2021-01-26","midlands",0.261421319796954
"2926",2926,"2021-01-26","north_east_and_yorkshire",0.283950617283951
"2927",2927,"2021-01-26","north_west",0.319702602230483
"2928",2928,"2021-01-26","south_east",0.243150684931507
"2929",2929,"2021-01-26","south_west",0.321739130434783
"2930",2930,"2021-01-27","east_of_england",0.26984126984127
"2931",2931,"2021-01-27","london",0.20414201183432
"2932",2932,"2021-01-27","midlands",0.326370757180157
"2933",2933,"2021-01-27","north_east_and_yorkshire",0.223529411764706
"2934",2934,"2021-01-27","north_west",0.25
"2935",2935,"2021-01-27","south_east",0.275
"2936",2936,"2021-01-27","south_west",0.291338582677165
"2937",2937,"2021-01-28","east_of_england",0.243697478991597
"2938",2938,"2021-01-28","london",0.204892966360856
"2939",2939,"2021-01-28","midlands",0.317829457364341
"2940",2940,"2021-01-28","north_east_and_yorkshire",0.225563909774436
"2941",2941,"2021-01-28","north_west",0.262357414448669
"2942",2942,"2021-01-28","south_east",0.251798561151079
"2943",2943,"2021-01-28","south_west",0.31304347826087
"2944",2944,"2021-01-29","east_of_england",0.30952380952381
"2945",2945,"2021-01-29","london",0.184397163120567
"2946",2946,"2021-01-29","midlands",0.263157894736842
"2947",2947,"2021-01-29","north_east_and_yorkshire",0.327731092436975
"2948",2948,"2021-01-29","north_west",0.265682656826568
"2949",2949,"2021-01-29","south_east",0.233082706766917
"2950",2950,"2021-01-29","south_west",0.25
"2951",2951,"2021-01-30","east_of_england",0.379487179487179
"2952",2952,"2021-01-30","london",0.113013698630137
"2953",2953,"2021-01-30","midlands",0.235109717868339
"2954",2954,"2021-01-30","north_east_and_yorkshire",0.245192307692308
"2955",2955,"2021-01-30","north_west",0.216814159292035
"2956",2956,"2021-01-30","south_east",0.275700934579439
"2957",2957,"2021-01-30","south_west",0.305882352941176
"2958",2958,"2021-01-31","east_of_england",0.284210526315789
"2959",2959,"2021-01-31","london",0.151162790697674
"2960",2960,"2021-01-31","midlands",0.288461538461538
"2961",2961,"2021-01-31","north_east_and_yorkshire",0.236180904522613
"2962",2962,"2021-01-31","north_west",0.223809523809524
"2963",2963,"2021-01-31","south_east",0.255506607929515
"2964",2964,"2021-01-31","south_west",0.197802197802198
"2965",2965,"2021-02-01","east_of_england",0.315789473684211
"2966",2966,"2021-02-01","london",0.159609120521173
"2967",2967,"2021-02-01","midlands",0.256130790190736
"2968",2968,"2021-02-01","north_east_and_yorkshire",0.261306532663317
"2969",2969,"2021-02-01","north_west",0.28169014084507
"2970",2970,"2021-02-01","south_east",0.251162790697674
"2971",2971,"2021-02-01","south_west",0.295454545454545
"2972",2972,"2021-02-02","east_of_england",0.208121827411168
"2973",2973,"2021-02-02","london",0.218487394957983
"2974",2974,"2021-02-02","midlands",0.271604938271605
"2975",2975,"2021-02-02","north_east_and_yorkshire",0.213636363636364
"2976",2976,"2021-02-02","north_west",0.25
"2977",2977,"2021-02-02","south_east",0.244565217391304
"2978",2978,"2021-02-02","south_west",0.230769230769231
"2979",2979,"2021-02-03","east_of_england",0.263803680981595
"2980",2980,"2021-02-03","london",0.170305676855895
"2981",2981,"2021-02-03","midlands",0.238532110091743
"2982",2982,"2021-02-03","north_east_and_yorkshire",0.233009708737864
"2983",2983,"2021-02-03","north_west",0.25531914893617
"2984",2984,"2021-02-03","south_east",0.182352941176471
"2985",2985,"2021-02-03","south_west",0.280487804878049
"2986",2986,"2021-02-04","east_of_england",0.300653594771242
"2987",2987,"2021-02-04","london",0.133663366336634
"2988",2988,"2021-02-04","midlands",0.282828282828283
"2989",2989,"2021-02-04","north_east_and_yorkshire",0.277777777777778
"2990",2990,"2021-02-04","north_west",0.258064516129032
"2991",2991,"2021-02-04","south_east",0.251533742331288
"2992",2992,"2021-02-04","south_west",0.303030303030303
"2993",2993,"2021-02-05","east_of_england",0.302631578947368
"2994",2994,"2021-02-05","london",0.108108108108108
"2995",2995,"2021-02-05","midlands",0.317689530685921
"2996",2996,"2021-02-05","north_east_and_yorkshire",0.269005847953216
"2997",2997,"2021-02-05","north_west",0.209944751381215
"2998",2998,"2021-02-05","south_east",0.278787878787879
"2999",2999,"2021-02-05","south_west",0.271186440677966
"3000",3000,"2021-02-06","east_of_england",0.233333333333333
"3001",3001,"2021-02-06","london",0.15028901734104
"3002",3002,"2021-02-06","midlands",0.317460317460317
"3003",3003,"2021-02-06","north_east_and_yorkshire",0.272189349112426
"3004",3004,"2021-02-06","north_west",0.264705882352941
"3005",3005,"2021-02-06","south_east",0.230769230769231
"3006",3006,"2021-02-06","south_west",0.306451612903226
"3007",3007,"2021-02-07","east_of_england",0.333333333333333
"3008",3008,"2021-02-07","london",0.151351351351351
"3009",3009,"2021-02-07","midlands",0.242857142857143
"3010",3010,"2021-02-07","north_east_and_yorkshire",0.272727272727273
"3011",3011,"2021-02-07","north_west",0.286585365853659
"3012",3012,"2021-02-07","south_east",0.283687943262411
"3013",3013,"2021-02-07","south_west",0.238805970149254
"3014",3014,"2021-02-08","east_of_england",0.251908396946565
"3015",3015,"2021-02-08","london",0.130952380952381
"3016",3016,"2021-02-08","midlands",0.280701754385965
"3017",3017,"2021-02-08","north_east_and_yorkshire",0.244444444444444
"3018",3018,"2021-02-08","north_west",0.135416666666667
"3019",3019,"2021-02-08","south_east",0.276923076923077
"3020",3020,"2021-02-08","south_west",0.354838709677419
"3021",3021,"2021-02-09","east_of_england",0.256198347107438
"3022",3022,"2021-02-09","london",0.130952380952381
"3023",3023,"2021-02-09","midlands",0.251121076233184
"3024",3024,"2021-02-09","north_east_and_yorkshire",0.234177215189873
"3025",3025,"2021-02-09","north_west",0.25609756097561
"3026",3026,"2021-02-09","south_east",0.224806201550388
"3027",3027,"2021-02-09","south_west",0.147540983606557
"3028",3028,"2021-02-10","east_of_england",0.265486725663717
"3029",3029,"2021-02-10","london",0.167832167832168
"3030",3030,"2021-02-10","midlands",0.215962441314554
"3031",3031,"2021-02-10","north_east_and_yorkshire",0.174603174603175
"3032",3032,"2021-02-10","north_west",0.229813664596273
"3033",3033,"2021-02-10","south_east",0.27027027027027
"3034",3034,"2021-02-10","south_west",0.150943396226415
"3035",3035,"2021-02-11","east_of_england",0.2734375
"3036",3036,"2021-02-11","london",0.174496644295302
"3037",3037,"2021-02-11","midlands",0.281385281385281
"3038",3038,"2021-02-11","north_east_and_yorkshire",0.243421052631579
"3039",3039,"2021-02-11","north_west",0.223776223776224
"3040",3040,"2021-02-11","south_east",0.266666666666667
"3041",3041,"2021-02-11","south_west",0.24
"3042",3042,"2021-02-12","east_of_england",0.188679245283019
"3043",3043,"2021-02-12","london",0.203252032520325
"3044",3044,"2021-02-12","midlands",0.295918367346939
"3045",3045,"2021-02-12","north_east_and_yorkshire",0.222222222222222
"3046",3046,"2021-02-12","north_west",0.153846153846154
"3047",3047,"2021-02-12","south_east",0.252173913043478
"3048",3048,"2021-02-12","south_west",0.189655172413793
"3049",3049,"2021-02-13","east_of_england",0.263736263736264
"3050",3050,"2021-02-13","london",0.217821782178218
"3051",3051,"2021-02-13","midlands",0.246231155778894
"3052",3052,"2021-02-13","north_east_and_yorkshire",0.319444444444444
"3053",3053,"2021-02-13","north_west",0.281481481481481
"3054",3054,"2021-02-13","south_east",0.208333333333333
"3055",3055,"2021-02-13","south_west",0.357142857142857
"3056",3056,"2021-02-14","east_of_england",0.229357798165138
"3057",3057,"2021-02-14","london",0.170940170940171
"3058",3058,"2021-02-14","midlands",0.246511627906977
"3059",3059,"2021-02-14","north_east_and_yorkshire",0.283582089552239
"3060",3060,"2021-02-14","north_west",0.197183098591549
"3061",3061,"2021-02-14","south_east",0.28695652173913
"3062",3062,"2021-02-14","south_west",0.162790697674419
"3063",3063,"2021-02-15","east_of_england",0.265486725663717
"3064",3064,"2021-02-15","london",0.171428571428571
"3065",3065,"2021-02-15","midlands",0.220657276995305
"3066",3066,"2021-02-15","north_east_and_yorkshire",0.178807947019868
"3067",3067,"2021-02-15","north_west",0.186206896551724
"3068",3068,"2021-02-15","south_east",0.244897959183673
"3069",3069,"2021-02-15","south_west",0.34375
"3070",3070,"2021-02-16","east_of_england",0.175824175824176
"3071",3071,"2021-02-16","london",0.161904761904762
"3072",3072,"2021-02-16","midlands",0.222772277227723
"3073",3073,"2021-02-16","north_east_and_yorkshire",0.142857142857143
"3074",3074,"2021-02-16","north_west",0.19047619047619
"3075",3075,"2021-02-16","south_east",0.247863247863248
"3076",3076,"2021-02-16","south_west",0.212765957446809
"3077",3077,"2021-02-17","east_of_england",0.218390804597701
"3078",3078,"2021-02-17","london",0.2
"3079",3079,"2021-02-17","midlands",0.180094786729858
"3080",3080,"2021-02-17","north_east_and_yorkshire",0.210526315789474
"3081",3081,"2021-02-17","north_west",0.217054263565891
"3082",3082,"2021-02-17","south_east",0.232323232323232
"3083",3083,"2021-02-17","south_west",0.176470588235294
"3084",3084,"2021-02-18","east_of_england",0.185185185185185
"3085",3085,"2021-02-18","london",0.181818181818182
"3086",3086,"2021-02-18","midlands",0.205555555555556
"3087",3087,"2021-02-18","north_east_and_yorkshire",0.129310344827586
"3088",3088,"2021-02-18","north_west",0.2
"3089",3089,"2021-02-18","south_east",0.189473684210526
"3090",3090,"2021-02-18","south_west",0.159090909090909
"3091",3091,"2021-02-19","east_of_england",0.253731343283582
"3092",3092,"2021-02-19","london",0.119047619047619
"3093",3093,"2021-02-19","midlands",0.16
"3094",3094,"2021-02-19","north_east_and_yorkshire",0.176
"3095",3095,"2021-02-19","north_west",0.295238095238095
"3096",3096,"2021-02-19","south_east",0.207317073170732
"3097",3097,"2021-02-19","south_west",0.133333333333333
"3098",3098,"2021-02-20","east_of_england",0.171428571428571
"3099",3099,"2021-02-20","london",0.148648648648649
"3100",3100,"2021-02-20","midlands",0.180790960451977
"3101",3101,"2021-02-20","north_east_and_yorkshire",0.12
"3102",3102,"2021-02-20","north_west",0.163934426229508
"3103",3103,"2021-02-20","south_east",0.131578947368421
"3104",3104,"2021-02-20","south_west",0.136363636363636
"3105",3105,"2021-02-21","east_of_england",0.233333333333333
"3106",3106,"2021-02-21","london",0.203125
"3107",3107,"2021-02-21","midlands",0.269461077844311
"3108",3108,"2021-02-21","north_east_and_yorkshire",0.144144144144144
"3109",3109,"2021-02-21","north_west",0.107142857142857
"3110",3110,"2021-02-21","south_east",0.257575757575758
"3111",3111,"2021-02-21","south_west",0.107142857142857
"3112",3112,"2021-02-22","east_of_england",0.128571428571429
"3113",3113,"2021-02-22","london",0.072463768115942
"3114",3114,"2021-02-22","midlands",0.191082802547771
"3115",3115,"2021-02-22","north_east_and_yorkshire",0.178861788617886
"3116",3116,"2021-02-22","north_west",0.170454545454545
"3117",3117,"2021-02-22","south_east",0.186666666666667
"3118",3118,"2021-02-22","south_west",0.214285714285714
"3119",3119,"2021-02-23","east_of_england",0.230769230769231
"3120",3120,"2021-02-23","london",0.0714285714285714
"3121",3121,"2021-02-23","midlands",0.214285714285714
"3122",3122,"2021-02-23","north_east_and_yorkshire",0.142857142857143
"3123",3123,"2021-02-23","north_west",0.13
"3124",3124,"2021-02-23","south_east",0.254237288135593
"3125",3125,"2021-02-23","south_west",0.0882352941176471
"3126",3126,"2021-02-24","east_of_england",0.296296296296296
"3127",3127,"2021-02-24","london",0.148148148148148
"3128",3128,"2021-02-24","midlands",0.197368421052632
"3129",3129,"2021-02-24","north_east_and_yorkshire",0.235294117647059
"3130",3130,"2021-02-24","north_west",0.136842105263158
"3131",3131,"2021-02-24","south_east",0.208955223880597
"3132",3132,"2021-02-24","south_west",0.259259259259259
"3133",3133,"2021-02-25","east_of_england",0.142857142857143
"3134",3134,"2021-02-25","london",0.11864406779661
"3135",3135,"2021-02-25","midlands",0.227272727272727
"3136",3136,"2021-02-25","north_east_and_yorkshire",0.173469387755102
"3137",3137,"2021-02-25","north_west",0.125
"3138",3138,"2021-02-25","south_east",0.259259259259259
"3139",3139,"2021-02-25","south_west",0.25
"3140",3140,"2021-02-26","east_of_england",0.142857142857143
"3141",3141,"2021-02-26","london",0.153846153846154
"3142",3142,"2021-02-26","midlands",0.132231404958678
"3143",3143,"2021-02-26","north_east_and_yorkshire",0.131313131313131
"3144",3144,"2021-02-26","north_west",0.163265306122449
"3145",3145,"2021-02-26","south_east",0.162162162162162
"3146",3146,"2021-02-26","south_west",0.3125
"3147",3147,"2021-02-27","east_of_england",0.195121951219512
"3148",3148,"2021-02-27","london",0.131578947368421
"3149",3149,"2021-02-27","midlands",0.202020202020202
"3150",3150,"2021-02-27","north_east_and_yorkshire",0.178947368421053
"3151",3151,"2021-02-27","north_west",0.212121212121212
"3152",3152,"2021-02-27","south_east",0.333333333333333
"3153",3153,"2021-02-27","south_west",0.142857142857143
"3154",3154,"2021-02-28","east_of_england",0.2
"3155",3155,"2021-02-28","london",0.0952380952380952
"3156",3156,"2021-02-28","midlands",0.178217821782178
"3157",3157,"2021-02-28","north_east_and_yorkshire",0.164835164835165
"3158",3158,"2021-02-28","north_west",0.170731707317073
"3159",3159,"2021-02-28","south_east",0.216216216216216
"3160",3160,"2021-02-28","south_west",0.0952380952380952
"3161",3161,"2021-03-01","east_of_england",0.0961538461538462
"3162",3162,"2021-03-01","london",0.173076923076923
"3163",3163,"2021-03-01","midlands",0.135593220338983
"3164",3164,"2021-03-01","north_east_and_yorkshire",0.172043010752688
"3165",3165,"2021-03-01","north_west",0.253521126760563
"3166",3166,"2021-03-01","south_east",0.145833333333333
"3167",3167,"2021-03-01","south_west",0.0526315789473684
"3168",3168,"2021-03-02","east_of_england",0.241379310344828
"3169",3169,"2021-03-02","london",0.0892857142857143
"3170",3170,"2021-03-02","midlands",0.0862068965517241
"3171",3171,"2021-03-02","north_east_and_yorkshire",0.181818181818182
"3172",3172,"2021-03-02","north_west",0.290909090909091
"3173",3173,"2021-03-02","south_east",0.270833333333333
"3174",3174,"2021-03-02","south_west",0.214285714285714
"3175",3175,"2021-03-03","east_of_england",0.15625
"3176",3176,"2021-03-03","london",0.0714285714285714
"3177",3177,"2021-03-03","midlands",0.125
"3178",3178,"2021-03-03","north_east_and_yorkshire",0.180555555555556
"3179",3179,"2021-03-03","north_west",0.125
"3180",3180,"2021-03-03","south_east",0.1
"3181",3181,"2021-03-03","south_west",0.181818181818182
"3182",3182,"2021-03-04","east_of_england",0.241379310344828
"3183",3183,"2021-03-04","london",0.125
"3184",3184,"2021-03-04","midlands",0.257142857142857
"3185",3185,"2021-03-04","north_east_and_yorkshire",0.217391304347826
"3186",3186,"2021-03-04","north_west",0.317460317460317
"3187",3187,"2021-03-04","south_east",0.209302325581395
"3188",3188,"2021-03-04","south_west",0.0476190476190476
"3189",3189,"2021-03-05","east_of_england",0.222222222222222
"3190",3190,"2021-03-05","london",0.0263157894736842
"3191",3191,"2021-03-05","midlands",0.206349206349206
"3192",3192,"2021-03-05","north_east_and_yorkshire",0.0975609756097561
"3193",3193,"2021-03-05","north_west",0.1875
"3194",3194,"2021-03-05","south_east",0.239130434782609
"3195",3195,"2021-03-05","south_west",0.107142857142857
"3196",3196,"2021-03-06","east_of_england",0.166666666666667
"3197",3197,"2021-03-06","london",0.137931034482759
"3198",3198,"2021-03-06","midlands",0.175
"3199",3199,"2021-03-06","north_east_and_yorkshire",0.106060606060606
"3200",3200,"2021-03-06","north_west",0.137931034482759
"3201",3201,"2021-03-06","south_east",0.1875
"3202",3202,"2021-03-06","south_west",0
"3203",3203,"2021-03-07","east_of_england",0.206896551724138
"3204",3204,"2021-03-07","london",0.172413793103448
"3205",3205,"2021-03-07","midlands",0.227272727272727
"3206",3206,"2021-03-07","north_east_and_yorkshire",0.154929577464789
"3207",3207,"2021-03-07","north_west",0.15625
"3208",3208,"2021-03-07","south_east",0.135135135135135
"3209",3209,"2021-03-07","south_west",0.0833333333333333
"3210",3210,"2021-03-08","east_of_england",0.28
"3211",3211,"2021-03-08","london",0.1
"3212",3212,"2021-03-08","midlands",0.162162162162162
"3213",3213,"2021-03-08","north_east_and_yorkshire",0.0704225352112676
"3214",3214,"2021-03-08","north_west",0.227272727272727
"3215",3215,"2021-03-08","south_east",0.189189189189189
"3216",3216,"2021-03-08","south_west",0
"3217",3217,"2021-03-09","east_of_england",0.166666666666667
"3218",3218,"2021-03-09","london",0.0256410256410256
"3219",3219,"2021-03-09","midlands",0.290322580645161
"3220",3220,"2021-03-09","north_east_and_yorkshire",0.0675675675675676
"3221",3221,"2021-03-09","north_west",0.0925925925925926
"3222",3222,"2021-03-09","south_east",0.2
"3223",3223,"2021-03-09","south_west",0.157894736842105
"3224",3224,"2021-03-10","east_of_england",0.117647058823529
"3225",3225,"2021-03-10","london",0.107142857142857
"3226",3226,"2021-03-10","midlands",0.223880597014925
"3227",3227,"2021-03-10","north_east_and_yorkshire",0.166666666666667
"3228",3228,"2021-03-10","north_west",0.0465116279069767
"3229",3229,"2021-03-10","south_east",0.1
"3230",3230,"2021-03-10","south_west",0.2
"3231",3231,"2021-03-11","east_of_england",0.142857142857143
"3232",3232,"2021-03-11","london",0.166666666666667
"3233",3233,"2021-03-11","midlands",0.306451612903226
"3234",3234,"2021-03-11","north_east_and_yorkshire",0.102941176470588
"3235",3235,"2021-03-11","north_west",0.2
"3236",3236,"2021-03-11","south_east",0.0833333333333333
"3237",3237,"2021-03-11","south_west",0.277777777777778
"3238",3238,"2021-03-12","east_of_england",0.238095238095238
"3239",3239,"2021-03-12","london",0.19047619047619
"3240",3240,"2021-03-12","midlands",0.173076923076923
"3241",3241,"2021-03-12","north_east_and_yorkshire",0.107142857142857
"3242",3242,"2021-03-12","north_west",0.137931034482759
"3243",3243,"2021-03-12","south_east",0.2
"3244",3244,"2021-03-12","south_west",0
"3245",3245,"2021-03-13","east_of_england",0.227272727272727
"3246",3246,"2021-03-13","london",0.0740740740740741
"3247",3247,"2021-03-13","midlands",0.0612244897959184
"3248",3248,"2021-03-13","north_east_and_yorkshire",0.0740740740740741
"3249",3249,"2021-03-13","north_west",0.153846153846154
"3250",3250,"2021-03-13","south_east",0
"3251",3251,"2021-03-13","south_west",0.181818181818182
"3252",3252,"2021-03-14","east_of_england",0.176470588235294
"3253",3253,"2021-03-14","london",0.133333333333333
"3254",3254,"2021-03-14","midlands",0.166666666666667
"3255",3255,"2021-03-14","north_east_and_yorkshire",0.0384615384615385
"3256",3256,"2021-03-14","north_west",0.179487179487179
"3257",3257,"2021-03-14","south_east",0.3
"3258",3258,"2021-03-14","south_west",0.3
"3259",3259,"2021-03-15","east_of_england",0
"3260",3260,"2021-03-15","london",0
"3261",3261,"2021-03-15","midlands",0.2
"3262",3262,"2021-03-15","north_east_and_yorkshire",0.0961538461538462
"3263",3263,"2021-03-15","north_west",0.145454545454545
"3264",3264,"2021-03-15","south_east",0.09375
"3265",3265,"2021-03-15","south_west",0.181818181818182
"3266",3266,"2021-03-16","east_of_england",0.15
"3267",3267,"2021-03-16","london",0.157894736842105
"3268",3268,"2021-03-16","midlands",0.1
"3269",3269,"2021-03-16","north_east_and_yorkshire",0.0740740740740741
"3270",3270,"2021-03-16","north_west",0.111111111111111
"3271",3271,"2021-03-16","south_east",0.157894736842105
"3272",3272,"2021-03-16","south_west",0.0769230769230769
"3273",3273,"2021-03-17","east_of_england",0.15
