"date","region","HFR","lb","ub"
"2021-02-15","midlands",20.5283018867925,18.4401569054648,22.7868423866017
"2021-02-15","north_east_and_yorkshire",15.9282700421941,13.7369704514854,18.3945842298608
"2021-02-15","north_west",19.6125907990315,17.0480549601462,22.4584622590099
"2021-02-15","south_east",21.8009478672986,18.7597453357362,25.1823465216164
"2021-02-15","south_west",18.5654008438819,14.1306062102691,24.0029689932717
"2021-02-22","east_of_england",19.2200557103064,15.4785259984234,23.6133295138179
"2021-02-22","england",17.6620435890178,16.4398915301914,18.9544418996734
"2021-02-22","london",10.7816711590297,8.01822422402839,14.3489544451806
"2021-02-22","midlands",19.3548387096774,16.943832204376,22.0179696501029
"2021-02-22","north_east_and_yorkshire",17.2222222222222,14.6400777377458,20.1522729561482
"2021-02-22","north_west",15.5591572123177,12.9131114782631,18.6314086304134
"2021-02-22","south_east",22.7397260273973,18.736640176359,27.3106396938954
"2021-02-22","south_west",18.7134502923977,13.579003875788,25.2226964064476
"2021-03-01","east_of_england",17.9824561403509,13.5411279077931,23.4848031993278
"2021-03-01","england",16.4361912287633,15.0434384345797,17.930673453647
"2021-03-01","london",11,7.94052853112605,15.0456232243885
"2021-03-01","midlands",16.0919540229885,13.3875007391516,19.2214972234298
"2021-03-01","north_east_and_yorkshire",15.8964879852126,13.0573086015957,19.2165677662751
"2021-03-01","north_west",20.9567198177677,17.4096063999769,25.0077091153599
"2021-03-01","south_east",18.7074829931973,14.663906641906,23.5582600341003
"2021-03-01","south_west",9.16666666666667,5.19571828485654,15.6708469726709
"2021-03-08","east_of_england",19.2546583850932,13.9094157401297,26.0328774740507
"2021-03-08","england",14.7636749867233,13.2331801006957,16.4376465712285
"2021-03-08","london",10.3626943005181,6.80888124119926,15.4635907691967
"2021-03-08","midlands",20.18779342723,16.6502196583978,24.2582258189486
"2021-03-08","north_east_and_yorkshire",9.0702947845805,6.73168503681653,12.1158070658674
"2021-03-08","north_west",15.1933701657459,11.8624686943456,19.2552343641505
"2021-03-08","south_east",15.2284263959391,10.8801286983085,20.9068634872492
"2021-03-08","south_west",15.5339805825243,9.79382375677665,23.7525721987904
"2021-03-15","east_of_england",12.6865671641791,8.0738606167249,19.3790255790885
"2021-03-15","england",12.2869318181818,10.6740581632227,14.1050313467932
"2021-03-15","london",8.84353741496599,5.24101103372036,14.5423158142166
"2021-03-15","midlands",15.6050955414013,12.009552861052,20.0320376849273
"2021-03-15","north_east_and_yorkshire",9.90990990990991,7.14365605291369,13.5905668260674
"2021-03-15","north_west",13.4615384615385,9.84091110468711,18.1461456492996
"2021-03-15","south_east",12.987012987013,8.56675208748036,19.2088774259908
"2021-03-15","south_west",9.09090909090909,4.23329750705114,18.4487298849659
"2021-03-22","east_of_england",9.30232558139535,4.78922842152705,17.2957411249868
"2021-03-22","england",9.83050847457627,8.25987952879205,11.6618301784885
"2021-03-22","london",9.48275862068965,5.3777363581141,16.1853012375463
"2021-03-22","midlands",9.02527075812274,6.18793664360062,12.9835414731933
"2021-03-22","north_east_and_yorkshire",11.9496855345912,8.83105274779704,15.9766457734727
"2021-03-22","north_west",7.45614035087719,4.70706761043402,11.6150600250553
"2021-03-22","south_east",11.4583333333333,6.51987199341643,19.3626212372794
"2021-03-22","south_west",10.1694915254237,4.74479724624047,20.4638136262325
"2021-03-29","east_of_england",7.40740740740741,3.43896304123811,15.2328738659676
"2021-03-29","england",9.46547884187082,7.71978957381658,11.556487550105
"2021-03-29","london",8.82352941176471,4.71155597575731,15.9244585539514
"2021-03-29","midlands",9.64467005076142,6.26156630459792,14.5715122173267
"2021-03-29","north_east_and_yorkshire",9.375,6.38098481830768,13.5702035162944
"2021-03-29","north_west",13.5483870967742,9.03516204582766,19.8247207335427
"2021-03-29","south_east",2.77777777777778,0.765102190449458,9.57417522143822
"2021-03-29","south_west",11.4285714285714,4.53517933309736,25.9514686462138
"2021-04-05","east_of_england",15.0943396226415,9.50985857817028,23.1203151335627
"2021-04-05","england",10.8108108108108,8.85880617432774,13.1309641999965
"2021-04-05","london",8,4.10934614843806,14.9981077009487
"2021-04-05","midlands",5.4421768707483,2.78312584080524,10.3707238871265
"2021-04-05","north_east_and_yorkshire",15.6521739130435,11.5253111697003,20.9075427832201
"2021-04-05","north_west",8.57142857142857,4.97112445869967,14.3845321433374
"2021-04-05","south_east",7.01754385964912,2.7626420229066,16.7001700960337
"2021-04-05","south_west",11.7647058823529,4.67144666488234,26.6208427703718
"2021-04-12","east_of_england",11.340206185567,6.45135810293563,19.1744699274211
"2021-04-12","england",10.9656301145663,8.7276983022787,13.691326446814
"2021-04-12","london",8.97435897435897,4.41530085167737,17.3847245606052
"2021-04-12","midlands",12.037037037037,7.17106399392155,19.5108651720207
"2021-04-12","north_east_and_yorkshire",6.94444444444444,3.81551412422337,12.3108546297604
"2021-04-12","north_west",12.2222222222222,6.96361596548238,20.573742410489
"2021-04-12","south_east",8.47457627118644,3.67420330176367,18.3517952674103
"2021-04-12","south_west",28.5714285714286,16.3265362364347,45.0549348631826
"2021-04-19","east_of_england",6.17283950617284,2.66525120970292,13.6492476368421
"2021-04-19","england",9.59409594095941,7.39147623272674,12.3654434878252
"2021-04-19","london",11.1111111111111,5.95675640765053,19.7870946815373
"2021-04-19","midlands",8.91089108910891,4.75892377719875,16.0739214219973
"2021-04-19","north_east_and_yorkshire",5.26315789473684,2.43421615079095,11.008810589737
"2021-04-19","north_west",13.5802469135802,7.75546344173052,22.7030637687787
"2021-04-19","south_east",7.54716981132075,2.97395550869467,17.8584774836532
"2021-04-19","south_west",25.8064516129032,13.7017059063938,43.2461358094338
"2021-04-26","east_of_england",2.27272727272727,0.116575669062615,11.8077096982133
"2021-04-26","england",8.64485981308411,6.33680616492449,11.6886652738923
"2021-04-26","london",1.42857142857143,0.073276134839358,7.65818713120833
"2021-04-26","midlands",11.9565217391304,6.80913480881624,20.1535795933506
"2021-04-26","north_east_and_yorkshire",14.5833333333333,8.89020578013864,23.0018150264467
"2021-04-26","north_west",8.21917808219178,3.82137504787049,16.7943954799372
"2021-04-26","south_east",6.66666666666667,2.2932032599251,17.8566019635919
"2021-04-26","south_west",12.5,0.641166179844382,47.0888182212853
"2021-05-03","east_of_england",4.76190476190476,1.31575249089056,15.7898523969588
"2021-05-03","england",6.78851174934726,4.67444617459807,9.76078498985096
"2021-05-03","london",5.55555555555556,1.90732684546909,15.1072143181661
"2021-05-03","midlands",6.45161290322581,2.99014316186476,13.3679941623831
"2021-05-03","north_east_and_yorkshire",9.41176470588235,4.84650612922176,17.4870519686248
"2021-05-03","north_west",9.375,4.36782525851984,18.9828795996456
"2021-05-03","south_east",0,0,12.8728921859215
"2021-05-03","south_west",5.26315789473684,0.269964707302898,24.6387311668988
"2021-05-10","east_of_england",7.5,2.58360257745882,19.8642335243105
"2021-05-10","england",6.56167979002625,4.48369489492171,9.50686084865269
"2021-05-10","london",3.7037037037037,1.02163679484456,12.5351769172755
"2021-05-10","midlands",9.09090909090909,4.47357106017773,17.5961182811123
"2021-05-10","north_east_and_yorkshire",10.5263157894737,5.43112618282191,19.4199463223205
"2021-05-10","north_west",3.2967032967033,1.12744067676826,9.24930694296231
"2021-05-10","south_east",6.66666666666667,1.84770237912704,21.3234583626169
"2021-05-10","south_west",0,0,22.8095372354198
"2021-05-17","east_of_england",7.14285714285714,1.98120641153057,22.6453625683991
"2021-05-17","england",8.14977973568282,5.97030886455448,11.0315281951993
"2021-05-17","london",8.49056603773585,4.53115588541367,15.3533750150255
"2021-05-17","midlands",7.3394495412844,3.76570828328344,13.8177747982516
"2021-05-17","north_east_and_yorkshire",8.19672131147541,3.55195666068736,17.7946618029254
"2021-05-17","north_west",11.8181818181818,7.03812822692678,19.1750450140239
"2021-05-17","south_east",0,0,13.797620467498
"2021-05-17","south_west",0,0,19.3607680534436
"2021-05-24","east_of_england",3.50877192982456,0.967566434493288,11.9207813676258
"2021-05-24","england",6.22641509433962,4.46759162021231,8.61521745478544
"2021-05-24","london",8.86075949367089,4.35852959873131,17.1783422462117
"2021-05-24","midlands",7.69230769230769,3.94917536910549,14.4495546162558
"2021-05-24","north_east_and_yorkshire",4.28571428571429,1.46815410041114,11.8596687485275
"2021-05-24","north_west",7.2289156626506,4.18330489128879,12.2093115016775
"2021-05-24","south_east",2.4390243902439,0.125105596067197,12.5950620557742
"2021-05-24","south_west",0,0,22.8095372354198
"2021-05-31","east_of_england",3.77358490566038,1.04102872758269,12.7542871974184
"2021-05-31","england",7.34375,5.56734043156012,9.62917378482904
"2021-05-31","london",8.8,4.98482457853485,15.0719638630313
"2021-05-31","midlands",4.44444444444444,1.74172418527087,10.8768550328122
"2021-05-31","north_east_and_yorkshire",4.81927710843374,1.88986155032923,11.7458592004515
"2021-05-31","north_west",8.18965517241379,5.30544179499561,12.4359082754792
"2021-05-31","south_east",17.0731707317073,8.525251977595,31.2626124004042
"2021-05-31","south_west",0,0,19.3607680534436
"2021-06-07","east_of_england",1.66666666666667,0.085488823979251,8.85512972759006
"2021-06-07","england",7.34341252699784,5.83379876839114,9.20548104583152
"2021-06-07","london",6.45161290322581,3.54180590453651,11.4677885663927
"2021-06-07","midlands",8.82352941176471,5.11945891168911,14.7898434193118
"2021-06-07","north_east_and_yorkshire",5.60747663551402,2.59503625036248,11.6969615176573
"2021-06-07","north_west",9.23482849604222,6.71506710951066,12.572671226916
"2021-06-07","south_east",6.66666666666667,2.62286987245062,15.9253573131972
"2021-06-07","south_west",0,0,11.6969798499741
"2021-06-14","east_of_england",2.98507462686567,0.822469483889797,10.246555563352
"2021-06-14","england",8,6.58215685018349,9.69157168092969
"2021-06-14","london",4.3956043956044,2.24388828314126,8.4326630884436
"2021-06-14","midlands",6.48648648648649,3.7491372360006,10.9941606576731
"2021-06-14","north_east_and_yorkshire",7.2463768115942,4.44026569579693,11.6104005298973
"2021-06-14","north_west",12.3188405797101,9.49504868134916,15.8354819748042
"2021-06-14","south_east",4.61538461538462,1.58198404135126,12.7138472633388
"2021-06-14","south_west",5.45454545454545,1.87232155546845,14.8530605440538
"2021-06-21","east_of_england",4.28571428571429,1.46815410041114,11.8596687485275
"2021-06-21","england",7.74818401937046,6.38668025013138,9.37087735552847
"2021-06-21","london",8,4.82502541022587,12.9792684211157
"2021-06-21","midlands",11.0552763819095,7.41491050400865,16.1707307642217
"2021-06-21","north_east_and_yorkshire",5.53191489361702,3.26104109134425,9.23321303356337
"2021-06-21","north_west",8.49514563106796,6.17153485399419,11.5855832145372
"2021-06-21","south_east",8.33333333333333,3.87524249569497,17.0123552206765
"2021-06-21","south_west",3.94736842105263,1.35146350945396,10.9747877465455
"2021-06-28","east_of_england",9.64912280701754,5.47361490452138,16.455389606543
"2021-06-28","england",8.02469135802469,6.89815411732933,9.31679281227951
"2021-06-28","london",4.81481481481481,2.83509158783278,8.06225717345676
"2021-06-28","midlands",8.98550724637681,6.4024006804156,12.4719209220912
"2021-06-28","north_east_and_yorkshire",9.35960591133005,6.89504272225629,12.5860168685512
"2021-06-28","north_west",8.68725868725869,6.5558199746874,11.4269326860088
"2021-06-28","south_east",5.78034682080925,3.16973595793594,10.3120906339086
"2021-06-28","south_west",6.77966101694915,3.47511750251653,12.8095355316313
"2021-07-05","east_of_england",9.09090909090909,5.67327199576774,14.2562031406794
"2021-07-05","england",8.76721531743366,7.80368513389946,9.83702022010927
"2021-07-05","london",6.77200902934537,4.78446474522171,9.50280819251884
"2021-07-05","midlands",6.85920577617329,5.03786322464283,9.27470848515499
"2021-07-05","north_east_and_yorkshire",9.366391184573,7.45566721217056,11.7048582869776
"2021-07-05","north_west",11.3342898134864,9.18967458996981,13.9027747484333
"2021-07-05","south_east",7.07964601769912,4.40443594661817,11.1895561053793
"2021-07-05","south_west",9.03225806451613,5.45658157728064,14.5894813694453
"2021-07-12","east_of_england",10.2310231023102,7.30165799907706,14.1561525177114
"2021-07-12","england",8.70535714285714,7.87402006954567,9.61530566395197
"2021-07-12","london",6.94444444444444,5.14101013683992,9.31836622290063
"2021-07-12","midlands",7.74032459425718,6.08484296832199,9.79921188740273
"2021-07-12","north_east_and_yorkshire",10.1330603889458,8.39424670688758,12.1841512600353
"2021-07-12","north_west",10.8635097493036,8.79217590793821,13.3513927202526
"2021-07-12","south_east",5.71428571428571,3.80358121820077,8.5000087759812
"2021-07-12","south_west",6.98529411764706,4.51720381123625,10.651458288935
"2021-07-19","east_of_england",8.79396984924623,6.39099319624935,11.9847759534548
"2021-07-19","england",9.7440132122213,8.94050615948794,10.6113184385729
"2021-07-19","london",7.57020757020757,5.95008812164468,9.58649641116654
"2021-07-19","midlands",9.15712799167534,7.49260067564834,11.1468822338558
"2021-07-19","north_east_and_yorkshire",10.5457909343201,8.85246766546643,12.5185314732209
"2021-07-19","north_west",11.6187989556136,9.53858776685778,14.0820495393291
"2021-07-19","south_east",10.482180293501,8.04178392400069,13.5539950829457
"2021-07-19","south_west",9.94152046783626,7.20169755562655,13.5712482518746
"2021-07-26","east_of_england",10.4838709677419,7.7644246429467,14.0111024842346
"2021-07-26","england",9.82684956150214,8.98630920775003,10.7367356803348
"2021-07-26","london",8.45410628019324,6.74573622948716,10.54619570002
"2021-07-26","midlands",9.65018094089264,7.82228825490159,11.8502985364301
"2021-07-26","north_east_and_yorkshire",10.7740585774059,8.9632968921322,12.8987988625683
"2021-07-26","north_west",12.1082621082621,9.89903350787401,14.7299333299687
"2021-07-26","south_east",9.28074245939675,6.88959950225984,12.3913262512493
"2021-07-26","south_west",6.0790273556231,3.96935490777371,9.2025194662994
"2021-08-02","east_of_england",8.67052023121387,6.14085642521053,12.1078265741978
"2021-08-02","england",9.37654626422563,8.51606420441395,10.3141709042737
"2021-08-02","london",6.35135135135135,4.80969567044081,8.34384096837663
"2021-08-02","midlands",10.3067484662577,8.40213524182028,12.5837902959734
"2021-08-02","north_east_and_yorkshire",11.4465408805031,9.41637618048842,13.847496365016
"2021-08-02","north_west",8.46953937592868,6.59447205555525,10.8160244920435
"2021-08-02","south_east",8.8,6.33462758150136,12.1009098166772
"2021-08-02","south_west",12.4161073825503,9.14362793621255,16.6452279501934
"2021-08-09","east_of_england",12.3318385650224,9.59807154123522,15.7089464288606
"2021-08-09","england",11.9732441471572,11.0555122601875,12.9560610757945
"2021-08-09","london",9.16552667578659,7.28190314957774,11.4760829664898
"2021-08-09","midlands",13.2016632016632,11.2081714726229,15.4878723206847
"2021-08-09","north_east_and_yorkshire",13.3867276887872,11.2887330807468,15.8051637078845
"2021-08-09","north_west",11.9047619047619,9.67017986783712,14.5724078992094
"2021-08-09","south_east",11.8604651162791,9.1370697040944,15.2592752437586
"2021-08-09","south_west",10.8108108108108,8.04017717971788,14.386832142677
"2021-08-16","east_of_england",12.1212121212121,9.3643906885135,15.5503804414322
"2021-08-16","england",12.9465252219095,12.0090758063394,13.9455555499083
"2021-08-16","london",11.8773946360153,9.79534292231452,14.3316850440595
"2021-08-16","midlands",14.604462474645,12.5375290824823,16.9461277415506
"2021-08-16","north_east_and_yorkshire",13.3578431372549,11.1945005344346,15.8645675858583
"2021-08-16","north_west",12.7272727272727,10.4819847342273,15.3709285250579
"2021-08-16","south_east",12,9.43749001263691,15.1419598624411
"2021-08-16","south_west",12.5641025641026,9.63555104803037,16.22294011378
"2021-08-23","east_of_england",16.8618266978923,13.6095403599818,20.705044690716
"2021-08-23","england",12.5823451910408,11.6505370354655,13.5772263522985
"2021-08-23","london",8.60215053763441,6.79395647099442,10.8356436622479
"2021-08-23","midlands",14.852492370295,12.7663374993904,17.2122832989528
"2021-08-23","north_east_and_yorkshire",11.9953863898501,9.99859508351986,14.327469859182
"2021-08-23","north_west",11.9083969465649,9.64738616690272,14.6136035872645
"2021-08-23","south_east",13.3333333333333,10.5421092829835,16.7254150401132
"2021-08-23","south_west",11.3801452784504,8.66673582231713,14.805367719759
"2021-08-30","east_of_england",15.2744630071599,12.1465999506027,19.0332799004413
"2021-08-30","england",12.9343629343629,12.0015010010368,13.9282582824362
"2021-08-30","london",8.42391304347826,6.62681161048632,10.6527632628214
"2021-08-30","midlands",13.8888888888889,11.8205898258552,16.2523852854747
"2021-08-30","north_east_and_yorkshire",14.2058165548098,12.0702853028068,16.6476421539367
"2021-08-30","north_west",13.5021097046413,11.1853529685564,16.2111356379918
"2021-08-30","south_east",12.9770992366412,10.3670760164137,16.1260037680217
"2021-08-30","south_west",12.6696832579186,9.88700471195578,16.0956526943584
"2021-09-06","east_of_england",17.032967032967,13.520222253428,21.2342774787544
"2021-09-06","england",12.6315789473684,11.6891767525163,13.6382256458535
"2021-09-06","london",9.58702064896755,7.59315271872052,12.03625776802
"2021-09-06","midlands",14.2147117296223,12.1927839296618,16.508895555668
"2021-09-06","north_east_and_yorkshire",13.2784958871915,11.1627366921315,15.7242908904772
"2021-09-06","north_west",12.7659574468085,10.5028188643008,15.4326645266612
"2021-09-06","south_east",10.4444444444444,7.94565917782046,13.6128513811168
"2021-09-06","south_west",10.705596107056,8.07203963691492,14.0668900355869
"2021-09-13","east_of_england",14.5348837209302,11.2020130125744,18.6510870672015
"2021-09-13","england",12.8031290743155,11.7827410492815,13.8979615636247
"2021-09-13","london",11.5942028985507,9.18488313734212,14.5343729074331
"2021-09-13","midlands",12.1175030599755,10.0553394256482,14.5342395547655
"2021-09-13","north_east_and_yorkshire",14.3039591315453,12.0257136603834,16.9307497118161
"2021-09-13","north_west",14.018691588785,11.5465981972688,16.9188179369615
"2021-09-13","south_east",11.7647058823529,8.82261424061059,15.5208908288397
"2021-09-13","south_west",10,7.24459575971436,13.6491786754848
"2021-09-20","east_of_england",11.3138686131387,8.08590780400726,15.6115846797135
"2021-09-20","england",12.4324324324324,11.3548651010186,13.5965751247847
"2021-09-20","london",11.8834080717489,9.20092429473793,15.2168915083352
"2021-09-20","midlands",12.5925925925926,10.2995955687731,15.308955082022
"2021-09-20","north_east_and_yorkshire",14.0730717185386,11.7512829119407,16.7664386429393
"2021-09-20","north_west",10.5982905982906,8.35586425850856,13.3548113241397
"2021-09-20","south_east",13.7820512820513,10.3954949604948,18.0496177096876
"2021-09-20","south_west",12.0401337792642,8.82494474567061,16.2183432889436
"2021-09-27","east_of_england",10.1010101010101,7.16740822584058,14.0535561555164
"2021-09-27","england",12.0977011494253,11.0558325886774,13.2231556723733
"2021-09-27","london",10.8510638297872,8.35008181690874,13.9868110088297
"2021-09-27","midlands",12.8040973111396,10.6414256142995,15.3308846567439
"2021-09-27","north_east_and_yorkshire",15.4362416107383,13.0197690235219,18.2073293250333
"2021-09-27","north_west",12.9963898916967,10.4491568879008,16.0532581769885
"2021-09-27","south_east",7.8125,5.34751109813203,11.2783585532597
"2021-09-27","south_west",8.94568690095847,6.26169899509314,12.625178701856
"2021-10-04","east_of_england",17.3295454545455,13.7337738021849,21.6306998141693
"2021-10-04","england",14.2379850938062,13.17526500908,15.371248901074
"2021-10-04","london",10.9170305676856,8.37945145710726,14.1047705280415
"2021-10-04","midlands",15.5952380952381,13.2989355687943,18.2047854254573
"2021-10-04","north_east_and_yorkshire",14.5369284876905,12.3305078885509,17.0613307331836
"2021-10-04","north_west",14.2384105960265,11.6772532812044,17.2515827284113
"2021-10-04","south_east",15.7333333333333,12.3978207135117,19.7637751160413
"2021-10-04","south_west",10.5134474327628,7.89939343420211,13.8623402534298
"2021-10-11","east_of_england",16.6666666666667,13.5644478360499,20.3116467360966
"2021-10-11","england",14.5203111495246,13.5347197029768,15.5647533857214
"2021-10-11","london",10.1497504159734,7.98291536489048,12.8227779263824
"2021-10-11","midlands",14.6881287726358,12.6234993875669,17.0246432312351
"2021-10-11","north_east_and_yorkshire",16.9472502805836,14.6269383020808,19.5513461086305
"2021-10-11","north_west",13.6300417246175,11.3146222315294,16.3320292412199
"2021-10-11","south_east",15.2804642166344,12.435967210057,18.6371081144651
"2021-10-11","south_west",13.4703196347032,10.5887479419214,16.9870841553873
"2021-10-18","east_of_england",13.013698630137,10.5248377604367,15.9859597483572
"2021-10-18","england",14.7366344446636,13.7875274143713,15.7391485320302
"2021-10-18","london",10.6084243369735,8.45471739057233,13.2314594065028
"2021-10-18","midlands",15.1821862348178,13.0797183198939,17.5543569265637
"2021-10-18","north_east_and_yorkshire",15.472481827622,13.3259904879225,17.8933429474543
"2021-10-18","north_west",17.9422835633626,15.4341113437828,20.75800329118
"2021-10-18","south_east",16.4259927797834,13.5738738166891,19.740512534869
"2021-10-18","south_west",12.9151291512915,10.3506145602502,16.0016268271057
"2021-10-25","east_of_england",14.7286821705426,12.2026652856964,17.6723459648195
"2021-10-25","england",13.8255792051234,12.9232223715911,14.7802479884562
"2021-10-25","london",9.47368421052632,7.47488428823935,11.9380060325299
"2021-10-25","midlands",14.917695473251,12.8162722025132,17.2953259638326
"2021-10-25","north_east_and_yorkshire",13.8834951456311,11.9057019372371,16.1296855341956
"2021-10-25","north_west",14.7208121827411,12.4181978267034,17.3657262396037
"2021-10-25","south_east",15.5624036979969,12.9769914676385,18.5530922976497
"2021-10-25","south_west",12.6785714285714,10.174688576027,15.6909969884452
"2021-11-01","east_of_england",11.0694183864916,8.67933895522579,14.0166463899354
"2021-11-01","england",12.512778572889,11.6148421532544,13.4695547398886
"2021-11-01","london",9.83606557377049,7.71819642515317,12.4566316254997
"2021-11-01","midlands",13.013013013013,11.0675573073032,15.241831529788
"2021-11-01","north_east_and_yorkshire",14.1025641025641,11.9334011467324,16.5917360817659
"2021-11-01","north_west",16.1458333333333,13.7130310358277,18.9156203462172
"2021-11-01","south_east",11.0248447204969,8.83314376803593,13.6787620130758
"2021-11-01","south_west",9.81210855949896,7.45925661179483,12.8044256038262
"2021-11-08","east_of_england",14.2561983471074,11.4224170519031,17.652901631257
"2021-11-08","england",13.8031319910515,12.8229878789919,14.8454369012414
"2021-11-08","london",9.91735537190083,7.78263895307802,12.5578712120101
"2021-11-08","midlands",16.2684869169511,13.9762565864472,18.8542653520972
"2021-11-08","north_east_and_yorkshire",13.9255702280912,11.7396421819721,16.4426922775383
"2021-11-08","north_west",16.9036334913112,14.1856268182919,20.0209179666682
"2021-11-08","south_east",12.7927927927928,10.2675152077189,15.8295927499582
"2021-11-08","south_west",10.6029106029106,8.15688486849527,13.6732323574816
"2021-11-15","east_of_england",11.7241379310345,9.03067471446345,15.0877071506237
"2021-11-15","england",12.6320963381666,11.6464676910595,13.6882149685368
"2021-11-15","london",11.0183639398998,8.75493980225965,13.7785898402492
"2021-11-15","midlands",14.6135265700483,12.3708962479711,17.1829876338475
"2021-11-15","north_east_and_yorkshire",15.1693667157585,12.6675932964197,18.0630332802241
"2021-11-15","north_west",11.6751269035533,9.33019103891914,14.5150633086683
"2021-11-15","south_east",10.8411214953271,8.48044019823476,13.7601385209638
"2021-11-15","south_west",11.4427860696517,8.68926998558258,14.9262224037837
"2021-11-22","east_of_england",10.5855855855856,8.05432511806007,13.7930177068631
"2021-11-22","england",12.1658081922983,11.1978495734218,13.2049964785412
"2021-11-22","london",9.13385826771654,7.13213622726759,11.6270499786374
"2021-11-22","midlands",14.1860465116279,12.0131631913574,16.6774554736746
"2021-11-22","north_east_and_yorkshire",15.6565656565657,12.9559713392026,18.7985107261893
"2021-11-22","north_west",11.1524163568773,8.76311253339725,14.0925506508545
"2021-11-22","south_east",11.2280701754386,8.89150577707161,14.0837353446909
"2021-11-22","south_west",11.9266055045872,9.21205900586403,15.3061978928466
"2021-11-29","east_of_england",13.9112903225806,11.1421805383791,17.2351091637094
"2021-11-29","england",13.4913186297513,12.498481989205,14.5499085794327
"2021-11-29","london",10.0817438692098,8.10716128812794,12.4719830531761
"2021-11-29","midlands",16.3975155279503,14.0005049467234,19.113705001319
"2021-11-29","north_east_and_yorkshire",13.7630662020906,11.1846805370312,16.8232542260773
"2021-11-29","north_west",15.3024911032028,12.5623979587097,18.5137022597466
"2021-11-29","south_east",12.9082426127527,10.5352767515505,15.7217691604949
"2021-11-29","south_west",11.6071428571429,8.96214096419251,14.9049603642602
"2021-12-06","east_of_england",12.3339658444023,9.79602987920754,15.4170458134924
"2021-12-06","england",11.6568296795953,10.774523687915,12.6011822712381
"2021-12-06","london",8.59375,7.02810572082384,10.4688980512401
"2021-12-06","midlands",13.431151241535,11.3430455716598,15.8349934400543
"2021-12-06","north_east_and_yorkshire",12.5217391304348,10.0628230235019,15.4781012775839
"2021-12-06","north_west",14.4518272425249,11.868315595149,17.486139474148
"2021-12-06","south_east",10.6782106782107,8.59172930103563,13.1982283570039
"2021-12-06","south_west",10.9839816933638,8.38532008998719,14.2626085072419
"2021-12-13","east_of_england",9.13539967373573,7.10204705841426,11.6777313050837
"2021-12-13","england",10.2745953809784,9.49962577961458,11.1050285122735
"2021-12-13","london",7.54593175853018,6.32395159192996,8.98139684397327
"2021-12-13","midlands",12.1871599564744,10.2280571760795,14.4610653858668
"2021-12-13","north_east_and_yorkshire",12.4401913875598,10.0833183134459,15.254499387931
"2021-12-13","north_west",12.3783031988873,10.1690901778165,14.9873886878764
"2021-12-13","south_east",9.81240981240981,7.81413960522479,12.2537620746431
"2021-12-13","south_west",11.6336633663366,8.86237721085129,15.1276945939158
"2021-12-20","east_of_england",9.31477516059957,7.61386761866888,11.3489812880455
"2021-12-20","england",9.14326853851692,8.543148077676,9.78103650134804
"2021-12-20","london",7.25498515061519,6.27587586896789,8.37320010047274
"2021-12-20","midlands",10.5111591072714,9.00571986785004,12.2344189108434
"2021-12-20","north_east_and_yorkshire",11.1888111888112,9.25015050314257,13.4734556562403
"2021-12-20","north_west",10.7657316148597,9.20553311151849,12.5537984320592
"2021-12-20","south_east",7.08333333333333,5.62576181188397,8.88299972155295
"2021-12-20","south_west",10.0580270793037,7.75282338881858,12.9524136836818
"2021-12-27","east_of_england",9.56873315363881,8.17477408066197,11.1714712544321
"2021-12-27","england",8.63645740218662,8.19077373682455,9.10398723202602
"2021-12-27","london",7.57188498402556,6.6962154095584,8.55157121588602
"2021-12-27","midlands",8.96577380952381,7.94350132533809,10.105164105112
"2021-12-27","north_east_and_yorkshire",9.80769230769231,8.60265767703835,11.1609120070857
"2021-12-27","north_west",9.36186473060757,8.30461008134812,10.538248846979
"2021-12-27","south_east",7.02604482132041,5.89034870834439,8.36125573168241
"2021-12-27","south_west",7.95072788353863,6.35116852436121,9.91050820638103
"2022-01-03","east_of_england",7.98586572438163,6.68454983807047,9.51468492433439
"2022-01-03","england",8.23691460055096,7.80070471556049,8.69521659846377
"2022-01-03","london",8.01393728222996,7.0281522928723,9.12442085365452
"2022-01-03","midlands",8.63702623906705,7.64294593940495,9.74675670471237
"2022-01-03","north_east_and_yorkshire",8.78087024696198,7.74366604906066,9.94202858614628
"2022-01-03","north_west",8.91487029594446,7.90408992262529,10.0408173699081
"2022-01-03","south_east",6.67892156862745,5.56656376835455,7.99474179854454
"2022-01-03","south_west",7.22610722610723,5.6776599595803,9.15586394580558
"2022-01-10","east_of_england",6.60964230171073,5.37684909245603,8.10088940260195
"2022-01-10","england",6.73710109269846,6.33108195708246,7.16716631827524
"2022-01-10","london",6.00972160848431,5.10305609211295,7.06548166545032
"2022-01-10","midlands",7.61440360090023,6.66747911147508,8.68329976966967
"2022-01-10","north_east_and_yorkshire",7.90365073391042,6.93750777188393,8.99134275829925
"2022-01-10","north_west",6.7103740840725,5.80997234057129,7.73885088949514
"2022-01-10","south_east",5.52964690206529,4.48282159105602,6.80351411063275
"2022-01-10","south_west",4.68933177022274,3.4624240528499,6.32252016963072
"2022-01-17","east_of_england",8.49141824751581,6.98944642470197,10.2804760558975
"2022-01-17","england",6.83324377574781,6.37993727458836,7.31624153386372
"2022-01-17","london",4.19825072886297,3.34701037409513,5.2542168107628
"2022-01-17","midlands",7.76874435411021,6.72546191980921,8.95832185279886
"2022-01-17","north_east_and_yorkshire",7.83947736817546,6.77540791707672,9.05442699804442
